sale_id,store_id,product_id,customer_id,date_id,quantity,revenue,discount_amount,is_returned
4266,7,6,190,198,1,214.15,37.49,0
4267,2,19,43,253,2,1161.36,78.08,0
4268,6,46,34,23,1,328.79,40.22,0
4269,1,39,74,65,1,355.72,25.55,0
4270,6,8,397,171,2,690.1,80.96,0
4271,2,11,202,294,1,249.59,27.12,0
4272,2,25,397,237,1,374.41,16.01,0
4273,5,17,341,187,1,339.52,51.63,0
4274,1,42,181,37,1,163.72,12.89,0
4275,4,46,320,310,1,346.87,22.14,0
4276,6,1,254,48,1,370.67,4.12,0
4277,2,10,44,26,1,489.93,38.01,0
4278,1,52,119,185,1,278.8,12.22,0
4279,4,29,13,142,1,223.74,39.18,0
4280,4,16,86,18,1,188.19,37.19,0
4281,1,28,303,173,2,135.92,10.86,0
4282,2,23,327,166,1,300.52,35.63,0
4283,6,26,146,282,1,506.11,99.29,0
4284,2,50,10,266,1,273.75,29.41,0
4285,4,39,86,197,1,345.43,35.84,0
4286,2,12,283,173,1,368.96,16.58,0
4287,2,20,233,243,1,21.81,7.56,1
4288,3,23,111,91,1,318.67,17.48,0
4289,1,39,203,20,1,348.86,32.41,0
4290,4,34,35,198,1,129.55,17.17,0
4291,1,1,251,115,2,683.62,65.96,0
4292,2,46,218,344,1,356.46,12.55,0
4293,5,51,322,26,3,737.7,98.7,0
4294,5,30,284,181,1,216.58,10.21,0
4295,8,21,369,196,1,81.04,10.95,0
4296,1,39,314,132,1,353.82,27.45,0
4297,7,25,409,326,2,702.76,78.08,0
4298,1,25,68,328,1,349.04,41.38,0
4299,6,7,90,34,1,91.67,3.33,0
4300,7,30,199,41,2,397.79,55.79,0
4301,8,2,230,137,1,288.8,30.67,0
4302,1,31,194,178,2,658.53,30.31,0
4303,7,48,293,133,2,348.76,29.5,0
4304,4,9,433,94,2,149.66,61.02,1
4305,2,45,36,318,1,339.2,57.53,0
4306,4,36,30,243,1,244.18,8.07,0
4307,3,16,22,190,2,384.95,65.81,0
4308,8,49,169,38,2,249.44,19.06,0
4309,1,12,84,356,1,385.54,0.0,0
4310,3,15,54,26,2,475.03,40.75,0
4311,5,47,202,354,1,605.82,32.56,0
4312,4,5,233,15,1,435.22,28.27,0
4313,8,48,41,141,1,163.98,25.15,0
4314,6,36,332,351,1,239.39,12.86,0
4315,7,44,173,45,1,184.53,14.75,0
4316,1,38,56,19,2,11.43,77.11,1
4317,4,8,290,316,1,309.2,76.33,0
4318,4,7,324,77,1,91.49,3.51,0
4319,8,1,302,42,1,339.18,35.61,0
4320,6,8,272,19,2,711.69,59.37,0
4321,3,31,189,359,1,301.37,43.05,0
4322,6,25,195,304,1,343.96,46.46,0
4323,5,37,406,311,2,375.04,45.88,0
4324,8,48,291,258,1,165.68,23.45,0
4325,3,48,263,322,2,334.38,43.88,0
4326,1,51,155,346,1,262.91,15.89,0
4327,1,37,422,44,1,204.78,5.68,0
4328,5,11,133,78,1,249.59,27.12,0
4329,7,32,118,356,1,340.05,23.64,0
4330,4,23,91,229,1,309.59,26.56,0
4331,4,17,306,11,1,322.7,68.45,0
4332,6,15,149,332,1,224.36,33.53,0
4333,5,18,6,172,1,287.89,17.08,0
4334,3,29,237,350,2,486.93,38.91,0
4335,5,52,321,217,1,260.17,30.85,0
4336,8,9,302,31,1,273.92,57.7,0
4337,6,13,287,229,3,690.22,27.26,0
4338,4,22,394,345,2,662.88,43.06,0
4339,5,38,153,281,1,362.33,11.98,0
4340,1,18,15,326,1,273.86,31.11,0
4341,7,38,42,173,1,337.25,37.06,0
4342,3,37,241,164,1,199.73,10.73,0
4343,2,30,352,214,1,221.57,5.22,0
4344,5,17,432,276,2,697.03,85.27,0
4345,4,25,430,316,2,663.71,117.13,0
4346,7,33,302,188,1,496.3,72.85,0
4347,3,35,389,239,1,71.44,8.47,0
4348,3,45,87,107,1,341.58,55.15,0
4349,8,18,158,256,2,548.95,60.99,0
4350,5,21,109,224,2,157.3,26.68,0
4351,2,44,176,277,2,363.09,35.47,0
4352,1,44,57,145,1,182.14,17.14,0
4353,6,48,160,177,1,176.08,13.05,0
4354,1,32,439,345,2,669.19,58.19,0
4355,7,46,369,294,1,359.05,9.96,0
4356,3,37,229,292,1,178.05,32.41,0
4357,8,44,160,343,2,355.91,42.65,0
4358,8,2,326,286,1,288.16,31.31,0
4359,1,42,53,137,1,172.9,3.71,0
4360,7,44,16,44,2,387.0,11.56,0
4361,8,32,343,351,1,327.32,36.37,0
4362,3,6,219,237,2,493.21,10.07,0
4363,3,9,111,209,2,582.32,80.92,0
4364,1,37,62,130,1,186.05,24.41,0
4365,5,6,356,192,1,220.94,30.7,0
4366,6,14,259,350,1,100.78,9.97,0
4367,4,12,1,16,1,358.55,26.99,0
4368,8,12,73,289,2,710.16,60.92,0
4369,1,14,286,230,1,102.67,8.08,0
4370,3,52,227,327,1,253.48,37.54,0
4371,2,44,388,160,1,179.75,19.53,0
4372,2,25,276,291,1,349.82,40.6,0
4373,6,38,200,227,1,355.59,18.72,0
4374,4,16,206,198,1,19.4,26.37,1
4375,3,51,279,237,2,538.64,18.96,0
4376,1,16,125,360,1,220.2,5.18,0
4377,5,37,393,94,1,190.47,19.99,0
4378,6,7,156,277,2,172.71,17.29,0
4379,8,49,171,319,1,128.07,6.18,0
4380,7,46,128,300,1,332.85,36.16,0
4381,4,22,237,183,1,304.26,48.71,0
4382,2,29,277,232,1,237.68,25.24,0
4383,7,21,415,62,1,79.85,12.14,0
4384,4,35,195,196,1,69.68,10.23,0
4385,3,20,407,168,1,213.39,15.81,0
4386,5,4,236,272,1,243.54,17.21,0
4387,3,39,222,163,1,322.94,58.33,0
4388,2,9,267,134,1,303.1,28.52,0
4389,7,5,165,58,2,872.29,54.69,0
4390,2,27,185,25,2,359.16,57.98,0
4391,6,4,374,283,1,241.45,19.3,0
4392,6,47,349,138,1,577.1,61.28,0
4393,2,28,164,100,1,66.86,6.53,0
4394,2,16,333,360,1,217.04,8.34,0
4395,3,18,363,274,1,68.7,0.0,1
4396,6,29,204,54,1,245.3,17.62,0
4397,6,40,125,335,1,368.76,3.72,0
4398,2,48,100,193,1,174.0,15.13,0
4399,1,7,97,180,1,91.77,3.23,0
4400,5,1,415,331,1,322.69,52.1,0
4401,6,48,224,16,1,163.22,25.91,0
4402,8,51,215,234,1,240.33,38.47,0
4403,6,40,230,56,1,335.6,36.88,0
4404,5,16,31,303,1,208.25,17.13,0
4405,7,21,300,211,2,163.93,20.05,0
4406,6,8,180,178,1,373.58,11.95,0
4407,8,31,376,126,1,308.26,36.16,0
4408,7,2,221,49,1,309.57,9.9,0
4409,4,27,45,235,2,392.11,25.03,0
4410,5,6,409,256,1,244.85,6.79,0
4411,7,8,314,335,2,714.0,57.06,0
4412,2,47,286,311,1,571.35,67.03,0
4413,3,5,16,247,1,418.07,45.42,0
4414,2,36,249,259,1,227.78,24.47,0
4415,1,48,99,37,2,338.54,39.72,0
4416,5,51,432,53,1,266.25,12.55,0
4417,4,33,176,58,1,546.38,22.77,0
4418,2,42,279,326,1,152.24,24.37,0
4419,2,25,208,26,1,343.57,46.85,0
4420,3,20,186,176,1,212.47,16.73,0
4421,7,28,409,68,1,66.12,7.27,0
4422,2,23,32,347,1,302.2,33.95,0
4423,2,1,173,71,1,348.93,25.86,0
4424,1,13,315,257,1,219.07,20.09,0
4425,1,4,271,346,2,482.91,38.59,0
4426,2,30,313,233,1,211.14,15.65,0
4427,7,15,365,336,1,238.55,19.34,0
4428,1,34,140,291,1,140.7,6.02,0
4429,4,13,246,43,1,230.31,8.85,0
4430,8,22,22,291,2,636.76,69.18,0
4431,3,5,69,250,1,440.78,22.71,0
4432,5,24,53,163,1,25.61,33.52,1
4433,3,21,310,326,1,82.7,9.29,0
4434,5,46,71,363,1,335.8,33.21,0
4435,8,12,180,21,1,317.3,68.24,0
4436,6,32,353,263,1,333.87,29.82,0
4437,1,52,112,128,2,545.95,36.09,0
4438,1,2,291,203,1,290.72,28.75,0
4439,8,43,429,89,1,316.5,46.88,0
4440,2,20,289,145,2,441.44,16.96,0
4441,5,36,113,282,1,252.25,0.0,0
4442,8,22,94,226,1,319.08,33.89,0
4443,3,44,367,67,1,184.33,14.95,0
4444,8,8,267,98,1,345.43,40.1,0
4445,3,41,308,330,1,235.38,29.99,0
4446,2,10,359,188,1,504.18,23.76,0
4447,7,13,77,344,1,207.83,31.33,0
4448,2,3,329,126,1,28.6,55.82,1
4449,8,35,282,79,1,68.24,11.67,0
4450,4,46,301,321,2,616.98,121.04,0
4451,1,10,101,116,1,484.12,43.82,0
4452,4,51,286,129,1,253.43,25.37,0
4453,4,45,213,179,1,379.27,17.46,0
4454,4,4,256,354,1,235.2,25.55,0
4455,5,34,419,153,1,132.63,14.09,0
4456,6,40,117,308,2,651.1,93.86,0
4457,4,18,127,236,1,55.24,17.69,1
4458,5,50,111,179,2,564.48,41.84,0
4459,2,50,77,119,2,532.96,73.36,0
4460,3,1,310,301,1,354.55,20.24,0
4461,4,5,328,10,1,412.51,50.98,0
4462,3,25,165,275,1,352.16,38.26,0
4463,1,1,155,358,1,309.58,65.21,0
4464,3,11,177,233,1,253.19,23.52,0
4465,6,31,389,148,1,329.95,14.47,0
4466,3,25,272,42,1,366.21,24.21,0
4467,3,32,179,36,2,639.37,88.01,0
4468,2,5,259,284,1,450.51,12.98,0
4469,7,36,184,217,1,244.43,7.82,0
4470,1,36,407,90,1,231.31,20.94,0
4471,6,42,181,336,1,166.72,9.89,0
4472,8,37,342,120,1,198.88,11.58,0
4473,5,36,29,158,1,221.98,30.27,0
4474,7,9,103,188,1,280.88,50.74,0
4475,5,39,399,20,1,352.29,28.98,0
4476,6,5,431,322,1,387.01,76.48,0
4477,8,37,204,87,1,183.31,27.15,0
4478,2,1,329,44,1,337.69,37.1,0
4479,3,9,119,305,1,292.49,39.13,0
4480,7,48,127,198,1,157.17,31.96,0
4481,1,17,276,100,1,360.64,30.51,0
4482,3,15,39,286,1,251.96,5.93,0
4483,3,50,214,261,1,270.72,32.44,0
4484,3,30,341,221,1,205.02,21.77,0
4485,3,34,329,9,2,260.28,33.16,0
4486,1,3,350,114,1,535.56,17.13,0
4487,1,8,268,5,2,721.71,49.35,0
4488,2,52,219,325,1,246.2,44.82,0
4489,4,24,230,34,1,294.09,7.85,0
4490,8,52,84,158,1,254.93,36.09,0
4491,2,5,336,31,1,406.02,57.47,0
4492,7,17,227,324,1,333.65,57.5,0
4493,2,20,438,141,1,195.28,33.92,0
4494,8,26,417,32,1,560.0,45.4,0
4495,6,9,426,236,1,310.4,21.22,0
4496,2,36,134,14,1,222.74,29.51,0
4497,4,34,294,221,1,131.75,14.97,0
4498,7,3,390,220,2,101.67,39.79,1
4499,7,36,158,39,1,243.17,9.08,0
4500,4,22,398,359,1,321.91,31.06,0
4501,4,12,323,325,1,357.01,28.53,0
4502,5,39,299,238,1,351.53,29.74,0
4503,3,22,210,54,1,338.15,14.82,0
4504,1,32,115,223,1,345.14,18.55,0
4505,7,33,35,187,1,515.08,54.07,0
4506,7,3,81,327,2,958.36,147.02,0
4507,2,3,182,17,1,519.53,33.16,0
4508,8,33,112,288,1,484.35,84.8,0
4509,6,47,340,156,2,1165.68,111.08,0
4510,1,10,317,39,2,966.13,89.75,0
4511,2,23,231,36,1,324.05,12.1,0
4512,6,1,68,247,2,708.35,41.23,0
4513,4,41,410,92,2,512.69,18.05,0
4514,2,31,321,317,1,314.11,30.31,0
4515,3,22,55,301,1,314.5,38.47,0
4516,8,3,426,291,1,512.9,39.79,0
4517,4,11,35,81,1,265.09,11.62,0
4518,7,37,13,61,1,198.04,12.42,0
4519,1,36,427,155,1,245.94,6.31,0
4520,1,41,87,119,1,245.73,19.64,0
4521,6,22,353,202,1,316.61,36.36,0
4522,1,27,271,35,2,382.93,34.21,0
4523,5,22,309,160,1,348.38,4.59,0
4524,8,30,51,24,1,199.8,26.99,0
4525,5,23,36,254,1,295.14,41.01,0
4526,2,27,200,246,2,409.21,7.93,0
4527,1,12,42,349,1,363.18,22.36,0
4528,3,12,370,287,1,329.64,55.9,0
4529,4,34,357,202,2,266.15,27.29,0
4530,5,31,268,40,1,327.54,16.88,0
4531,1,9,33,197,1,302.11,29.51,0
4532,8,29,397,45,1,232.42,30.5,0
4533,3,40,4,49,1,318.47,54.01,0
4534,4,12,139,245,1,355.08,30.46,0
4535,1,42,358,197,1,152.77,23.84,0
4536,2,17,228,194,1,367.68,23.47,0
4537,2,47,57,129,1,113.63,34.47,1
4538,2,9,110,104,1,324.99,6.63,0
4539,5,15,251,255,1,240.35,17.54,0
4540,4,51,165,75,2,494.59,63.01,0
4541,5,25,409,333,1,330.69,59.73,0
4542,1,46,50,329,1,309.97,59.04,0
4543,2,51,329,310,1,253.99,24.81,0
4544,2,22,412,34,2,621.23,84.71,0
4545,1,1,429,286,2,680.62,68.96,0
4546,3,36,158,338,1,233.08,19.17,0
4547,3,48,406,135,1,182.51,6.62,0
4548,1,44,21,243,1,195.49,3.79,0
4549,1,31,233,4,1,315.83,28.59,0
4550,3,17,317,134,2,729.1,53.2,0
4551,3,33,45,34,1,524.19,44.96,0
4552,1,37,91,126,1,14.05,24.83,1
4553,6,30,391,72,1,221.12,5.67,0
4554,6,37,98,22,1,183.73,26.73,0
4555,1,7,124,202,1,7.44,8.36,1
4556,7,3,244,96,1,490.79,61.9,0
4557,3,26,149,363,1,7.36,72.65,1
4558,7,34,306,289,2,274.66,18.78,0
4559,6,35,72,218,1,75.36,4.55,0
4560,3,9,262,80,1,305.09,26.53,0
4561,6,22,302,134,1,305.32,47.65,0
4562,1,27,379,150,1,198.56,10.01,0
4563,3,43,296,145,1,335.4,27.98,0
4564,5,16,392,157,2,426.42,24.34,0
4565,2,36,115,255,2,482.3,22.2,0
4566,2,40,186,358,1,355.35,17.13,0
4567,4,5,303,350,1,441.24,22.25,0
4568,2,34,200,46,1,135.13,11.59,0
4569,7,43,248,214,1,349.93,13.45,0
4570,1,47,393,196,2,1225.69,51.07,0
4571,4,6,351,201,2,427.79,75.49,0
4572,3,47,289,49,1,575.82,62.56,0
4573,7,31,287,114,1,324.79,19.63,0
4574,3,20,168,152,1,211.78,17.42,0
4575,4,23,268,38,2,625.91,46.39,0
4576,3,37,429,77,1,192.57,17.89,0
4577,8,37,188,207,2,351.89,69.03,0
4578,2,51,11,268,2,529.16,28.44,0
4579,1,8,19,362,2,734.05,37.01,0
4580,2,27,183,143,1,187.71,20.86,0
4581,2,43,410,163,2,632.28,94.48,0
4582,5,40,17,137,1,331.88,40.6,0
4583,4,46,11,20,1,337.64,31.37,0
4584,1,50,239,23,2,547.51,58.81,0
4585,1,9,333,158,1,307.08,24.54,0
4586,3,8,319,172,1,337.34,48.19,0
4587,6,22,54,306,1,281.67,71.3,0
4588,4,2,382,1,2,566.74,72.2,0
4589,1,48,386,231,1,169.65,19.48,0
4590,2,18,174,185,1,275.69,29.28,0
4591,2,28,243,153,1,70.38,3.01,0
4592,2,47,154,193,1,550.28,88.1,0
4593,7,16,308,361,1,205.32,20.06,0
4594,1,27,162,119,2,413.39,3.75,0
4595,2,23,230,267,1,309.26,26.89,0
4596,8,44,189,36,1,178.95,20.33,0
4597,2,48,105,236,1,167.95,21.18,0
4598,1,6,211,182,2,463.52,39.76,0
4599,4,27,356,162,1,31.42,0.63,1
4600,5,23,92,41,1,313.96,22.19,0
4601,2,36,21,212,1,214.16,38.09,0
4602,4,31,180,350,2,666.8,22.04,0
4603,5,42,136,191,1,151.53,25.08,0
4604,6,6,276,192,1,219.18,32.46,0
4605,1,45,357,62,1,361.02,35.71,0
4606,1,1,439,109,2,717.35,32.23,0
4607,3,44,159,333,1,182.74,16.54,0
4608,6,6,22,30,1,219.43,32.21,0
4609,3,5,216,344,2,857.46,69.52,0
4610,7,41,58,326,1,19.86,32.64,1
4611,4,44,276,110,1,179.75,19.53,0
4612,6,2,411,230,1,302.22,17.25,0
4613,5,40,203,305,1,294.26,78.22,0
4614,7,49,377,326,1,120.69,13.56,0
4615,3,13,164,234,1,219.07,20.09,0
4616,3,36,154,339,1,224.75,27.5,0
4617,6,27,107,212,1,198.98,9.59,0
4618,1,1,430,63,1,355.68,19.11,0
4619,7,1,12,130,1,83.6,29.23,1
4620,5,27,5,137,1,18.12,13.14,1
4621,2,4,432,7,1,243.02,17.73,0
4622,2,50,377,6,1,285.27,17.89,0
4623,4,44,368,270,1,188.52,10.76,0
4624,5,39,219,161,1,340.47,40.8,0
4625,4,6,8,21,1,226.48,25.16,0
4626,2,37,296,121,1,198.88,11.58,0
4627,2,9,160,326,1,300.45,31.17,0
4628,2,30,396,184,1,204.56,22.23,0
4629,6,49,171,175,1,128.88,5.37,0
4630,1,4,230,248,1,238.33,22.42,0
4631,5,16,111,115,1,196.98,28.4,0
4632,3,49,261,235,1,129.42,4.83,0
4633,7,14,193,120,1,106.32,4.43,0
4634,8,33,427,241,2,1060.9,77.4,0
4635,7,13,396,137,1,222.9,16.26,0
4636,8,45,438,293,2,712.53,80.93,0
4637,5,43,10,68,1,335.4,27.98,0
4638,6,13,369,10,2,446.75,31.57,0
4639,4,47,355,328,1,580.93,57.45,0
4640,8,9,118,334,1,285.86,45.76,0
4641,4,24,439,141,1,295.9,6.04,0
4642,2,32,125,52,1,336.41,27.28,0
4643,4,29,372,102,2,470.63,55.21,0
4644,5,23,4,76,1,306.9,29.25,0
4645,3,44,71,89,3,536.26,61.58,0
4646,4,34,179,175,1,132.49,14.23,0
4647,8,7,95,263,2,158.65,31.35,0
4648,3,11,21,138,2,483.69,69.73,0
4649,6,46,374,329,1,333.59,35.42,0
4650,3,31,43,222,1,309.63,34.79,0
4651,6,8,93,202,1,341.97,43.56,0
4652,6,32,290,27,1,318.59,45.1,0
4653,3,34,135,45,1,136.45,10.27,0
4654,2,3,323,32,2,33.21,109.43,1
4655,8,40,237,55,2,632.47,112.49,0
4656,5,22,371,102,2,625.46,80.48,0
4657,1,9,204,220,2,662.58,0.66,0
4658,1,16,89,72,2,421.46,29.3,0
4659,6,36,437,202,1,236.61,15.64,0
4660,4,1,375,18,1,342.93,31.86,0
4661,3,18,384,215,1,277.52,27.45,0
4662,5,14,412,286,1,109.09,1.66,0
4663,8,31,382,350,1,291.72,52.7,0
4664,4,52,362,76,2,70.4,36.09,1
4665,2,50,271,152,2,590.56,15.76,0
4666,4,29,125,302,1,236.63,26.29,0
4667,6,16,384,363,1,203.29,22.09,0
4668,2,23,300,54,1,319.01,17.14,0
4669,3,15,294,199,1,229.01,28.88,0
4670,2,18,104,52,1,270.51,34.46,0
4671,1,44,81,329,1,35.94,13.55,1
4672,6,1,153,190,2,638.64,110.94,0
4673,7,20,108,24,1,194.82,34.38,0
4674,4,25,185,255,1,358.41,32.01,0
4675,4,30,169,92,1,217.72,9.07,0
4676,6,41,44,204,1,222.91,42.46,0
4677,2,36,409,106,1,243.67,8.58,0
4678,6,29,10,168,1,245.57,17.35,0
4679,6,37,392,144,1,202.46,8.0,0
4680,5,41,382,203,2,470.77,59.97,0
4681,5,29,309,32,1,256.61,6.31,0
4682,2,8,187,133,1,350.06,35.47,0
4683,6,15,6,332,1,30.03,27.59,1
4684,1,27,352,151,1,189.17,19.4,0
4685,3,35,250,345,1,75.75,4.16,0
4686,3,34,378,253,2,279.06,14.38,0
4687,5,7,179,365,1,86.36,8.64,0
4688,6,4,413,28,1,230.24,30.51,0
4689,1,34,217,346,1,135.13,11.59,0
4690,3,2,400,332,1,282.41,37.06,0
4691,4,32,288,219,1,318.23,45.46,0
4692,4,7,425,64,2,165.49,24.51,0
4693,1,44,255,12,1,170.98,28.3,0
4694,1,51,375,318,1,238.65,40.15,0
4695,1,37,278,236,1,197.2,13.26,0
4696,2,4,356,66,1,238.33,22.42,0
4697,4,15,369,299,1,238.55,19.34,0
4698,3,6,379,131,2,444.9,58.38,0
4699,6,22,105,158,1,320.14,32.83,0
4700,6,51,211,234,1,273.78,5.02,0
4701,5,13,190,172,1,214.05,25.11,0
4702,2,19,96,290,1,575.72,44.0,0
4703,2,34,437,89,1,135.28,11.44,0
4704,4,43,103,350,1,337.58,25.8,0
4705,7,1,278,172,1,333.56,41.23,0
4706,7,49,28,298,1,129.69,4.56,0
4707,3,29,283,236,2,492.71,33.13,0
4708,5,48,372,291,1,167.0,22.13,0
4709,3,14,11,146,1,102.55,8.2,0
4710,7,43,90,289,2,688.24,38.52,0
4711,3,37,8,257,1,200.78,9.68,0
4712,6,3,188,289,2,941.78,163.6,0
4713,6,12,223,325,2,717.1,53.98,0
4714,6,4,226,21,1,234.15,26.6,0
4715,1,48,150,234,1,165.87,23.26,0
4716,7,51,324,67,1,243.39,35.41,0
4717,2,40,204,28,1,329.27,43.21,0
4718,6,17,69,178,1,362.99,28.16,0
4719,2,35,39,135,1,77.35,2.56,0
4720,2,21,324,66,1,89.78,2.21,0
4721,3,38,23,97,1,358.21,16.1,0
4722,5,39,19,4,1,359.54,21.73,0
4723,1,43,359,116,1,353.93,9.45,0
4724,5,14,392,123,1,98.57,12.18,0
4725,2,42,297,147,2,81.31,24.37,1
4726,4,2,29,123,2,582.07,56.87,0
4727,3,1,310,83,2,687.36,62.22,0
4728,3,21,29,109,1,76.9,15.09,0
4729,2,28,176,72,1,70.01,3.38,0
4730,1,13,44,338,1,26.82,11.96,1
4731,3,35,69,114,1,75.04,4.87,0
4732,8,18,339,126,2,512.96,96.98,0
4733,8,29,324,18,1,233.47,29.45,0
4734,3,51,186,263,1,253.71,25.09,0
4735,6,44,159,255,1,177.56,21.72,0
4736,1,32,256,174,1,337.14,26.55,0
4737,4,11,288,253,1,269.24,7.47,0
4738,8,33,317,316,1,537.85,31.3,0
4739,6,27,313,136,1,25.83,0.0,1
4740,3,39,342,344,1,325.22,56.05,0
4741,1,7,431,47,2,184.3,5.7,0
4742,5,33,366,345,2,992.6,145.7,0
4743,8,11,284,308,1,239.08,37.63,0
4744,6,36,133,235,1,222.48,29.77,0
4745,1,1,156,247,1,347.06,27.73,0
4746,4,5,397,226,2,879.7,47.28,0
4747,2,41,86,1,1,9.72,35.03,1
4748,5,28,40,361,1,66.05,7.34,0
4749,4,44,204,87,1,180.75,18.53,0
4750,6,38,273,288,1,349.98,24.33,0
4751,3,50,81,64,1,290.73,12.43,0
4752,8,31,54,154,1,306.88,37.54,0
4753,1,50,27,86,2,571.15,35.17,0
4754,7,11,411,14,1,231.33,45.38,0
4755,6,16,248,115,1,203.07,22.31,0
4756,3,22,272,181,1,328.62,24.35,0
4757,8,50,214,123,2,534.77,71.55,0
4758,5,29,235,34,1,43.42,29.97,1
4759,1,8,257,162,1,356.23,29.3,0
4760,3,1,405,341,1,349.3,25.49,0
4761,1,37,16,193,1,199.1,11.36,0
4762,6,22,148,106,1,317.32,35.65,0
4763,1,16,89,213,1,198.11,27.27,0
4764,2,1,145,221,1,342.18,32.61,0
4765,6,46,52,339,2,706.29,31.73,0
4766,6,24,345,38,1,277.48,24.46,0
4767,8,19,68,289,1,537.92,81.8,0
4768,6,30,323,108,1,202.07,24.72,0
4769,6,26,288,312,1,534.57,70.83,0
4770,5,51,349,114,1,262.35,16.45,0
4771,3,21,269,152,1,83.34,8.65,0
4772,1,50,231,314,1,290.12,13.04,0
4773,5,1,147,351,1,347.06,27.73,0
4774,8,26,69,228,1,540.02,65.38,0
4775,8,8,193,298,1,351.22,34.31,0
4776,8,29,41,350,2,487.98,37.86,0
4777,8,27,102,297,1,181.66,26.91,0
4778,6,6,270,272,2,455.47,47.81,0
4779,2,30,230,306,1,203.66,23.13,0
4780,6,46,240,185,1,326.94,42.07,0
4781,1,10,232,97,1,501.54,26.4,0
4782,6,51,193,113,1,259.01,19.79,0
4783,7,50,83,312,1,272.84,30.32,0
4784,3,47,10,284,2,1170.79,105.97,0
4785,3,26,336,327,1,529.73,75.67,0
4786,2,50,141,69,1,281.64,21.52,0
4787,1,8,34,151,1,372.81,12.72,0
4788,3,17,345,288,1,362.2,28.95,0
4789,4,45,430,157,2,741.89,51.57,0
4790,7,20,260,83,1,206.51,22.69,0
4791,6,22,433,244,1,317.67,35.3,0
4792,5,26,138,219,1,30.48,39.96,1
4793,7,1,123,1,1,314.82,59.97,0
4794,3,40,252,139,2,683.13,61.83,0
4795,1,47,185,73,1,619.23,19.15,0
4796,7,46,26,312,1,305.17,63.84,0
4797,6,50,407,17,2,539.02,67.3,0
4798,1,35,96,240,1,71.28,8.63,0
4799,1,2,104,226,1,313.72,5.75,0
4800,7,37,179,348,1,194.68,15.78,0
4801,7,9,309,82,1,298.79,32.83,0
4802,2,20,333,326,1,206.28,22.92,0
4803,2,44,208,240,2,380.62,17.94,0
4804,2,28,376,94,2,133.28,13.5,0
4805,5,25,276,1,1,330.69,59.73,0
4806,2,50,319,297,1,288.61,14.55,0
4807,6,51,402,349,1,265.7,13.1,0
4808,5,13,99,113,1,231.27,7.89,0
4809,2,24,387,54,1,297.41,4.53,0
4810,7,22,18,258,1,350.15,2.82,0
4811,7,6,121,268,1,237.55,14.09,0
4812,2,31,346,143,1,320.31,24.11,0
4813,6,14,116,6,1,102.33,8.42,0
4814,3,51,166,298,1,256.22,22.58,0
4815,6,52,389,325,1,246.78,44.24,0
4816,6,19,289,96,1,560.85,58.87,0
4817,2,4,154,328,1,240.41,20.34,0
4818,6,21,237,211,2,163.74,20.24,0
4819,5,38,351,298,1,344.37,29.94,0
4820,5,8,431,316,1,303.8,81.73,0
4821,7,51,89,127,3,807.13,29.27,0
4822,7,14,34,173,1,101.78,8.97,0
4823,5,41,203,301,1,238.3,27.07,0
4824,4,42,283,49,1,164.6,12.01,0
4825,7,44,187,195,1,176.76,22.52,0
4826,2,12,67,345,1,360.87,24.67,0
4827,4,47,172,128,2,1188.66,88.1,0
4828,8,7,361,109,1,87.3,7.7,0
4829,4,13,118,212,1,215.24,23.92,0
4830,2,52,273,296,1,274.14,16.88,0
4831,2,50,386,25,1,286.79,16.37,0
4832,5,26,12,274,1,563.63,41.77,0
4833,1,43,343,312,1,311.42,51.96,0
4834,4,15,296,61,1,232.62,25.27,0
4835,8,15,190,66,1,223.07,34.82,0
4836,8,1,81,269,1,352.68,22.11,0
4837,7,6,240,294,1,233.02,18.62,0
4838,6,30,434,240,1,206.15,20.64,0
4839,4,14,14,211,3,69.97,46.52,1
4840,6,47,2,336,2,1192.49,84.27,0
4841,3,39,252,58,1,360.68,20.59,0
4842,7,7,368,358,1,85.12,9.88,0
4843,2,32,410,23,1,304.41,59.28,0
4844,1,31,39,348,2,661.98,26.86,0
4845,1,34,156,274,2,284.64,8.8,0
4846,4,15,27,243,2,461.62,54.16,0
4847,2,39,51,321,1,357.63,23.64,0
4848,7,8,58,198,1,356.23,29.3,0
4849,7,27,154,330,1,185.84,22.73,0
4850,3,48,38,164,1,177.97,11.16,0
4851,3,17,39,99,1,68.41,0.0,1
4852,6,41,49,297,1,241.22,24.15,0
4853,6,25,289,105,1,352.16,38.26,0
4854,3,24,216,40,1,282.92,19.02,0
4855,5,36,187,257,1,250.74,1.51,0
4856,1,7,341,166,1,84.64,10.36,0
4857,8,22,436,154,1,9.58,54.36,1
4858,1,30,155,92,2,396.43,57.15,0
4859,2,34,15,137,1,140.26,6.46,0
4860,1,11,86,22,2,514.13,39.29,0
4861,2,9,257,107,2,37.59,29.18,1
4862,4,44,234,257,1,180.55,18.73,0
4863,7,33,398,91,2,1030.16,108.14,0
4864,1,30,121,330,2,393.71,59.87,0
4865,7,40,352,329,1,309.16,63.32,0
4866,6,43,258,238,2,687.51,39.25,0
4867,5,25,276,286,2,687.14,93.7,0
4868,3,45,214,104,2,706.97,86.49,0
4869,6,40,42,247,1,85.01,8.57,1
4870,4,31,57,263,1,321.69,22.73,0
4871,5,45,37,228,3,209.34,82.12,1
